18050	sina tawa weka, la mi ale li pilin e weka sina.		你走了，我们都会想你的。
18089	len noka sina la lupa li lon.		你的袜子破了一个洞呀。
18097	o weka e len noka sina.	Please take your shoes off.	請脫掉你的鞋子。
18104	jan li pana e len noka lon esun, la ona li tu.		鞋子是一對一對的賣的。
18262	mun li jo ala e kon. tan ni la, mun li jo ala e kon tawa anu kalama.		月球表面沒有空氣，所以沒有風，也沒有聲音。
18275	sewi li laso.		天空是藍色的。
18315	mun pi mute ni li lon sewi: mi ken ala nanpa e ona ale.	There are so many stars in the sky that I can't count them all.	
18331	sina ken lukin e mun mute lon sewi.		你能看到天空中的繁星。
18351	kon sewi li kama walo kepeken tenpo mute.		烏雲逐漸佈滿了整個天空。
18356	o awen ala mu pi pilin utala.		停止发牢骚吧。
18397	jan li wile e ijo suwi la jan li wile pali kiwen.		一分耕耘，一分收获。
18432	tomo mani li open anu seme?		銀行開著嗎？
18461	sina ken kama lukin e ante pi ijo tu ni anu seme: kiwen walo mani en kiwen walo pi mani ala?	Do you know the difference between silver and tin?	你能分辨銀和錫嗎?
18505	ike ali li kama tan mani.		金錢是一切罪惡之源。
18522	mi kama jo e mani mute la mi kama jo e ni.		等我有錢了，我就買它。
18527	sina wile ala wile jo e mani mute?		你想致富嗎？
18569	mije ni li kama jo e mani. ni li nasin sewi ona.		挣钱是他的宗教。
18572	ona li jo ala e mani e pali e jan pona. lon la, ona li pakala.		没钱，没工作，没朋友，他真是无所适从。
18631	mani li toki.		金钱万能。
18923	o pakala ala e sinpin jasima.		别打碎镜子。
18924	sinpin jasima li jasima e suno.	The mirror reflects the light.	
18974	jan li kule sin e nasin pi noka suli.		這座橋正被重新油漆。
18979	jan li pona sin e nasin pi noka suli.		桥处于修理中。
18984	nasin pi noka suli li weka mute tan ni, li weka lili tan open pi telo tawa.	The bridge is a mile upstream.	
19170	o pilin monsuta ala.	Don't be scared.	別怕！
19177	monsuta li lon ala.		没什么好怕的。
19342	mi wile e kala.		鱼，谢谢。
19429	tenpo lete pini la ko lete mute li lon.		去年冬天下了好多雪。
19496	soweli mani li pana e telo mama pona tawa mi.		牛供給我們好奶。
19508	o wan e soweli wawa tawa ilo ma.	Yoke the oxen to the plough.	
19533	ona li ken ala kama jo e tomo lon esun tan ni: ona li kama jo e mani lili tan tomo pali.		他的低薪水让他买不了房。
19760	tenpo weka pali li pona tawa sina anu seme?		假期過得開心嗎？
19851	mi tawa wawa tawa sewi nena. pini ni la mi ken ala moku e kon.		跑上山後，我完全喘不過氣來。
19938	sina moku e kon seli, la sina moli e sina.		吸煙等於自殺。
20097	sina pona lukin.	You're beautiful.	
20113	sina jo e ilo toki.		你有一个电话。
20120	soweli pi nena suli li pona tawa sina.		你喜欢大象。
20362	o pona.	Take care!	保重。
20398	o weka e ni!	Forget it!	算了。
20559	mi lukin e kasi kule lon supa.		我看见书桌上有朵花。
20561	seme li lon supa?		桌子上有什么？
20586	kili li lon anpa pi supa sitelen.		写字台下是一只苹果。
20655	o ken ala e ni: jan li lukin e pilin sina.		不要流露你的感情。
20758	o weka e linja tan sinpin lawa mi.		请刮一下胡子。
20854	sina kepeken nanpa pakala.	You've got the wrong number.	
20877	pakala li lon la o pona e ona.		如有錯誤，請改正。
21003	mi wile moku e suwi.		我要一些甜的東西。
21010	mi wile moku e suwi la, mi ken ala lawa e wile ni.		一看到甜点，我就无法自拔。
21124	mi pilin lete.		我觉得冷。
21140	mi pilin lete.	I'm freezing!	我冻死了。
21267	o musi.	Have fun!	玩得開心。
21269	musi pona!	Have fun.	
21279	sina jo e tenpo pona anu seme?		你度过愉快的时光了吗？
21509	tenpo suno kama la tomo sona li open.		明天就开学了。
21678	sina awen ala awen sona e ni?		你记得吗？
21918	sina wile ala wile sona e toki ante?		你们对外语感兴趣吗？
22016	o tawa weka.	Get out!	
22038	o tawa sewi pi supa noka.		上楼。
22132	jan ali li pana e kon pi pilin pona.		大家笑了。
22266	suno li kama sewi tan telo suli.		太陽從海上升起了。
22666	kulupu pipi li utala e mi mute.		我們被一大群蜜蜂攻擊。
22892	tomo pi mi mute li jo e tomo lape tu wan.		我們住在一棟有三間臥室的房子。
22960	tenpo seli pini ni la, mi mute li tawa sewi lon nena suli Pusi.		去年夏天我們爬了富士山。
23176	mi mute li kama poki e jan akesi.	We caught the thief.	我们抓住了小偷。
23420	pali mi li pakala.	Our project crashed and burned.	
23491	o awen lon ni poka mi mute.	Stay with us.	
23574	ma kasi lili li lon sinpin pi tomo mi.		我家前面有个小庭院。
23634	tenpo pini la sijelo sina li kama ala kama ike mute?		你曾经得过重病吗？
23667	tenpo sama la sina ken ala jo e pan suwi li ken ala moku kin e ona.	You can't have your cake and eat it, too.	既要马好，又要马不吃草。
23692	sina pini ala pini poki?		你收拾好東西了沒有？
23959	mi ken.	I'm free!	我有空。
24081	kulupu sina li pilin seme?	How's your family?	你家里人都还好吗？
24405	jan Kato li pana e sona pi toki Inli tawa mi mute.	Mr Kato teaches us English.	加藤先生教我们英语。
24420	mani li jasima e wile.	Price reflects demand.	
24515	jan pi mute seme?		幾位？
24546	ona li pini lon tenpo seme?	At what time does it close?	
24572	ona li open lon tenpo seme?		什么时候开始？
24574	sina tawa weka lon tenpo seme?	What time are you setting off?	你什么时候走？
24644	jan li kepeken toki seme lon ma Mewika?		在美國的人說什麼語言?
24657	sina kama ala tan seme?		你怎麼沒有來？
24679	mi weka e seme?	What did I leave behind?	
24687	mi ken moku e seme?	What may I eat?	
24759	sina wile pali e seme?		你想怎樣？
24801	ni li ante e ala.	That'll change nothing.	這樣做的話什麼都不會改變的。
24885	pakala!	What a pity.	真是太可惜了！
24965	ijo pona tawa sina, la sina ken kama jo e ona.		你可以拿你喜歡的東西。
25029	seme li sin?	What is new?	有什么新鲜事吗？
25060	mi wile moku e telo seli.		我想喝點熱的飲料。
25087	mi wile e ilo pi sitelen toki.		我需要一些用來寫字的東西。
25108	mi ken ala ken toki?		我可以說些什麼嗎?
25125	kama seme?	What is going on?	
25179	mi wile moku e suwi.		我想要吃甜的東西。
25265	wile la mi ken pana e pona tawa sina.	I hope that I can be of some help to you.	
25266	mi ken ala ken pali e ijo tawa sina?		我能爲你做點什麼嗎？
25380	o lili e kalama.		麻煩你把音量調低一點。
25404	mi kute e kalama musi.		我听音乐。
25446	kalama musi li lon ala la ale li musi ala.		如果沒有了音樂，這個世界一定會變得十分枯燥乏味。
25447	len pi tawa ala li pimeja e ijo mute.	Silent waters run deep.	
25461	telo pi tawa ala li jo e noka lon anpa suli.	Still waters run deep.	
25524	mi toki ala tawa sina. mi toki tawa soweli pi selo jan.		我不是在跟你說話，我在跟猴子說話。
25531	o pana ala e ni tawa supa mi.		不要把它放在我的桌子上。
25538	sina toki ala toki tawa mi?		你是在对我说吗？
25724	sina pilin seme?		你感觉如何？
25771	pini pi ilo sitelen li kama ike.		铅笔头钝了。
25871	soweli jan li ken kama sona e pali mute.		猴子能學會很多把戲。
25873	soweli pi selo jan li tawa sewi lon kasi suli. ni li pona pali tawa ona.		对猴子来说，爬树很容易。
25875	soweli jan mute li lon ma pi kasi suli.		这个森林里猴子成群。
25902	seli ala la kon pimeja ala.	Where there's smoke, there's fire.	
25930	o tawa!		开始！
25954	o sitelen e sike.		画一个圈。
26155	ma tomo Lanten li ma tomo lawa pi ma Inli li poka pi nasin telo Semese.		英国首都伦敦在泰晤士河畔。
26178	sina toki pona lon toki Inli.		你的英語說得很好。
26187	toki Inli li pona.		说英语很有用。
26241	tenpo suno sike luka la, mi kama sona e toki Inli.		我已經學習了五年的英文。
26247	toki Inli li ilo toki.		英語是一種溝通的手段。
26353	mi mute o toki lon toki Inli.		让我们用英语说。
26360	mi wile toki kepeken toki Inli anu seme?	Do I have to answer in English?	
26445	mi mute li tawa tomo pi sitelen tawa la, ni li pona ala pona tawa sina?		去看電影怎樣？
26447	mi wile tawa tomo pi sitelen tawa.		我想去看電影。
26656	pini li pona la ale li pona.	It is not the means which matters, it is the end.	為了正當目的可以不擇手段。
26708	telo sewi li pini ala pini?		雨停了嗎？
26728	telo li kama tan sewi. mi wile kalama musi uta lon anpa pi telo ni.		真想在雨中放声歌唱。
26787	ken la, telo li kama. mi mute o pini e lupa lukin.		好像快要下雨了。我們把窗關上吧。
26896	telo li pini kama tan sewi.		雨停了。
26921	telo li tawa tan sewi la o tawa ala lon nasin ni.	Avoid crossing this street when it's raining.	
26942	tan telo sewi la tenpo suno pi pini pi tenpo seli li pimeja li pana e pilin ike.		雨让秋天的日子阴沉沉的。
27046	mi ken ala sewi e luka mi.		我無法舉起我的右手臂。
27058	o kepeken ala kiwen uta lon poka lawa.		不要從右邊咬。
27074	o tawa nasin pi poka lawa.		走右邊的道路。
27106	mi wile e telo lon tenpo ni.	I'd like to order drinks now.	我現在想點飲料。
27390	tenpo suno nanpa wan pi sike suno sin li sama ilo open pi sike suno.		元旦是一年的關鍵。
27630	jan lili li tawa poka nasin ante.		一个男孩正沿着街走。
27701	sina en mi li tawa li lukin e sitelen tawa. ni li pona ala pona tawa sina?		不如一起去看電影吧。
27874	mi wile e ni: sina pali e ijo tawa mi.		我想你幫我做一件事。
28006	ona li toki e seme?		他说了什么？
28063	sina tawa ala tawa jan pi pona sijelo?		你去看醫生了嗎？
28129	lon ala.		錯。
28143	moku en len en tomo li suli mute tawa ali.		衣食住是生存的基础。
28159	insa mi li pana e pilin ike.	I have a stomachache.	我肚子疼。
28305	jan Ito li pana e sona pi nasin jan.	Mr. Ito teaches history.	伊籐老師教歷史學。
28668	jan Wawi li tawa musi pona mute.		葵舞跳得很好。
28713	o olin lili e mi. taso o olin e mi lon tenpo suli.		淡淡地爱我，长久地爱我。
28742	nena Aso li pana e kon moli e ko seli.		阿蘇山是一座活火山。
28972	mi wile tawa poka sina.		我想和你一起走。
29224	mi ken ala ken lukin e lipu pi telo nasa?		我可以看一下酒單嗎？
29271	ma tomo Lanten li ma tomo lawa pi ma Inli.		倫敦是英國的首都。
29281	wan suli pi ma tomo Lanten li kama pakala lon sike suno ale nanpa luka luka luka tu.		倫敦許多部份在十七世紀時被摧毀。
29301	tenpo seme la sina kama lon ma tomo Lanten?		你什麼時候到倫敦的？
29366	kama sona pi toki Losi li ike mute.		俄語非常難學。
29576	jan Lusi li kama tan ma Mewika.		露西來自美國。
29725	ma tomo Lansin li ma tomo lawa pi wan ma Misikan.		蘭辛是密西根州的首府。
29749	mi kute e poki toki.	I am listening to the radio.	我在聽收音機。
29824	sina jo ala jo e telo nasa pi wawa lili?		你有任何淡啤酒嗎？
29863	sinpin la pona!	Many thanks in advance!	
29920	mi kute ala e sina.	I did not hear you.	
30117	o tawa pi wawa ala kepeken noka.	Walk slowly!	
30126	o tawa pi wawa lili lon tomo tawa.		开车慢点。
30183	sina pali, la o lukin pali pi pona ale sina.		你做任何事都要尽全力。
30395	o wawa e kalama sina.		说大声点。
30397	o kalama pi wawa mute.		大声些。
30509	o sina wile moku mute e kili.		你應該多吃點水果。
30542	lon a.		必须的！
30734	suno li weka la jan ali li kama moli.	If it weren't for the sun, every living thing would die.	
30818	tenpo pini la mi kama sona e ni la mi kama toki tawa sina.	If I'd known, I would've told you.	
30970	sina lon ala lon?		你在吗？
31118	ona mute li jo ala e pan.		我們沒麵包了。
31195	tenpo li suli.	It is late.	很晚了。
31341	pakala li lon.		覆水難收。
31380	tenpo ni la mi wile tawa.	I must be leaving now.	
31390	ala. sina pona.	No, thanks.	不用了，謝謝。
31476	sina ken toki e ni lon tenpo sin anu seme?		能不能请你重复一下？
31478	mi wile toki sin tawa sina.		我希望能再一次和你交谈。
31546	moku Anipulikelo li ike mute tawa mi.		漢堡我都吃膩了。
31565	mi kama moli pi ala lili taso lon telo.	I came near to being drowned.	我差點被淹死。
31567	lon poka.		几乎。
31585	ijo ala li lon ni.	There is nothing there.	这边什么也没有。
31755	ni li kili Melono.		它们是瓜。
31764	jan Mali li ken tawa musi pona.		瑪麗舞跳得很好。
31778	jan Mewi en jan Sen li jan lili pi mama sama.		玛丽和珍是表姐妹。
31789	moku ante ale li lon lipu moku.		菜單上有各種各樣的菜色。
31867	jan Mewi li sona li pona.		瑪莉既聰明又親切。
31885	jan Mewi li kama lon tomo pi pona sijelo.		瑪麗到了醫院。
31907	jan Mewi li tawa wawa.		瑪麗跑了。
32029	jan Mewi en mi li kama jan pi pona mute.		我和瑪莉成了好朋友。
32078	tenpo pini ni la jan Min li tawa musi ala lon poka pi jan Maso.		那時明沒有在和正雄跳舞。
32116	jan ali li olin e kalama musi anu seme?		大家都喜歡音樂嗎？
32271	jan Mike li pana e nimi Lika tawa jan lili.		米克為嬰兒取名為理查。
32315	mi ken lape ala a!	I can't sleep at all.	完全睡不着。
32370	open pi tenpo suno la jan Majuko li moku e pan.		Mayuko早餐吃麵包。
32412	tenpo kama poka la moku pi open pi tenpo pimeja li open.		晚餐马上就来了。
32525	sina jo e palisa lili seli anu seme?		您有火柴吗？
32597	tenpo pimeja li awen sin.	The night's still young.	
32650	sina awen laso.		你还年轻。
32654	tenpo ala la, mi tawa ma tomo Paki.	I have never been to Paris.	
32964	jan Miki en jan Ken li jan pona.		麦克和肯是朋友。
33043	ona li jan lili taso.	He is just a child.	他不过是个孩子。
33058	mi kama lon ona lon tenpo suno pi tenpo pini poka.		前几天我见到了她。
33123	ona li toki "o lukin!".		“看啊！” 她说道。
33150	pilin la telo li kama tan sewi lon sike esun wan.		大约下一星期的雨。
33280	kepeken noka la mi ken tawa pi lili taso.		我幾乎不能走路。
33294	lipu pi lili lili li awen.		只剩下很少紙張。
33312	musi ma pi palisa sike li pona tawa jan lili pi ale lili.		大部分男生喜欢棒球。
33433	pali sina li pona tawa jan lawa.		老板对你的工作有很高的评价。
33486	mi jan lili mije la mi lukin e kon telo walo lon monsi mi.		我小時候常常躺在草地上看天上的白雲。
33551	musi pi ilo luka linja li pona mute tawa mi.		我非常喜歡網球。
33609	tenpo kama la sina tawa ma ante anu seme?		你会去访问其他国家吗？
33634	mi jo e ilo sitelen. taso mi wile e ilo sitelen sin.		我有一支圆珠笔，可是我还想再要一支。
